Entry	Trait	SNP_rsID	anno_class	gene1_symbol	gene1_ID	gene2_symbol	gene2_ID	car	pos	PValue	source	PubMed	analysis_ID	study_ID	study_name	population
1107	Schizophrenia	4562622	intron	CR1L	1379	CR1L	1379	1	207703232	6E-6	NHGRI	27846195				European
1108	Schizophrenia	4381823	intron	FBXO11	80204	FBXO11	80204	2	47820196	6E-6	NHGRI	23894747				European
1109	Schizophrenia	6545747	intergenic	RNA5SP94	100873327	MIR4432	100616473	2	59725711	6E-6	NHGRI	27846195				European
1110	Schizophrenia	1170612	intron	CNTNAP5	129684	CNTNAP5	129684	2	124225479	6E-6	NHGRI	22885689				European
1111	Schizophrenia	72882854	intron	SCN9A	6335	SCN9A	6335	2	166304860	6E-6	NHGRI	26198764				Arab
1112	Schizophrenia	11690935	intergenic	RPL21P38	100131481	DYNC1I2	1781	2	171676795	6E-6	NHGRI	26198764				Arab
1113	Schizophrenia	149110600	intron	CIR1	9541	CIR1	9541	2	174376730	6E-6	NHGRI	26198764				Arab
1114	Schizophrenia	59000197	intron	HIBCH	26275	HIBCH	26275	2	190244144	6E-6	NHGRI	27846195				European
1115	Schizophrenia	13424309	intergenic	RPS17P8	100271070	GLULP6	343981	2	192861321	6E-6	NHGRI	26198764				Arab
1116	Schizophrenia	13025591	intron	AGAP1	116987	AGAP1	116987	2	235886699	6E-6	NHGRI	21926974				European
1117	Schizophrenia	116144992	intergenic	MRPS35P1	339910	MRPS36P1	347705	3	6254168	6E-6	NHGRI	27846195				European
1118	Schizophrenia	35261864	intron	ROBO2	6092	ROBO2	6092	3	76220735	6E-6	NHGRI	26198764				Arab
1119	Schizophrenia	75080020	intergenic	YBX1P3	100861556	GAP43	2596	3	115264809	6E-6	NHGRI	26198764				Arab
1120	Schizophrenia	7641070	intron	PPP2R3A	5523	PPP2R3A	5523	3	135979287	6E-6	NHGRI	26198764				Arab
1121	Schizophrenia	6440475	intergenic	PLSCR5	389158	RPL21P71	729962	3	147221219	6E-6	NHGRI	27846195				European
1122	Schizophrenia	2088885	intron	TNIK	23043	TNIK	23043	3	171253502	6E-6	NHGRI	19023125				European
1123	Schizophrenia	62296447	intergenic	KRT18P63	100288868	RPL21P46	645174	4	19361370	6E-6	NHGRI	26198764				Arab
1124	Schizophrenia	2726807	intron	TENM3	55714	TENM3	55714	4	182216245	6E-6	NHGRI	22885689				European
1125	Schizophrenia	11956350	intergenic	H3.Y	391769	RPL36AP21	100271332	5	17706242	6E-6	NHGRI	27846195				European
1126	Schizophrenia	74370740	intron	PRLR	5618	PRLR	5618	5	35162774	6E-6	NHGRI	27846195				European
1127	Schizophrenia	190585232	intron	RASGRF2	5924	RASGRF2	5924	5	81060251	6E-6	NHGRI	27846195				European
1128	Schizophrenia	464250	intron	EFNA5	1946	EFNA5	1946	5	107528014	6E-6	NHGRI	27846195				European
1129	Schizophrenia	2161300	nearGene-5	CTB-178M22.2	101927862	CTB-178M22.2	101927862	5	168234157	6E-6	NHGRI	26198764				Arab
1130	Schizophrenia	2161300	intron	TENM2	57451	TENM2	57451	5	168234157	6E-6	NHGRI	26198764				Arab
1131	Schizophrenia	76456399	intergenic	FOXQ1	94234	FOXF2	2295	6	1371322	6E-6	NHGRI	26198764				Arab
1132	Schizophrenia	13217797	intron	LRRC16A	55604	LRRC16A	55604	6	25485786	6E-6	NHGRI	26198764				Arab
1133	Schizophrenia	9403484	intron	AIG1	51390	AIG1	51390	6	143330832	6E-6	NHGRI	26198764				Arab
1134	Schizophrenia	117295891	intergenic	CDC14C	168448	VWC2	375567	7	49691344	6E-6	NHGRI	27846195				European
1135	Schizophrenia	2634458	intron	PSD3	23362	PSD3	23362	8	18600936	6E-6	NHGRI	27846195				European
1136	Schizophrenia	7008026	intergenic	SUMO2P20	101927327	PRDM14	63978	8	70038045	6E-6	NHGRI	26198764				Arab
1137	Schizophrenia	62544595	intron	TEK	7010	TEK	7010	9	27135720	6E-6	NHGRI	26198764				Arab
1138	Schizophrenia	489332	intergenic	OSTF1	26578	OTX2P1	100033409	9	75413430	6E-6	NHGRI	23212062				European
1139	Schizophrenia	12554020	intron	FAM120A	23196	FAM120A	23196	9	93507955	6E-6	NHGRI	26198764				Arab
1140	Schizophrenia	117612853	intergenic	LINC00709	100507163	HSP90AB7P	644495	10	9385373	6E-6	NHGRI	27846195				European
1141	Schizophrenia	1412115	intergenic	LINC00838	100505583	RPL23P11	100271297	10	33799125	6E-6	NHGRI	21682944				NR
1142	Schizophrenia	77217161	intergenic	GAPDHP21	389970	ZWINT	11130	10	56074184	6E-6	NHGRI	27846195				European
1143	Schizophrenia	11827962	intergenic	ANO5	203859	SLC17A6	57084	11	22291020	6E-6	NHGRI	23453885				European
1144	Schizophrenia	7127399	intergenic	OR8A1	390275	OR8Q1P	81163	11	124591378	6E-6	NHGRI	26198764				Arab
1145	Schizophrenia	7963446	intron	PTPN6	5777	PTPN6	5777	12	6956243	6E-6	NHGRI	27846195				European
1146	Schizophrenia	36104021	intergenic	ASCL1	429	C12orf42	374470	12	102967334	6E-6	NHGRI	26198764				Arab
1147	Schizophrenia	10849689	intron	C12orf76	400073	C12orf76	400073	12	110055417	6E-6	NHGRI	26198764				Arab
1148	Schizophrenia	12323387	intergenic	LINC01220	731223	JDP2	122953	14	75398548	6E-6	NHGRI	27846195				European
1149	Schizophrenia	67478160	intron	PPP1R13B	23368	PPP1R13B	23368	14	103824337	6E-6	NHGRI	26198764				Arab
1150	Schizophrenia	2929278	intron	FRMD5	84978	FRMD5	84978	15	43958115	6E-6	NHGRI	26198764				Arab
1151	Schizophrenia	1104918	intron	NTRK3	4916	NTRK3	4916	15	88180481	6E-6	NHGRI	23453885				European
1152	Schizophrenia	9930542	intergenic	RPS26P51	100271576	TMEM114	283953	16	7718742	6E-6	NHGRI	27846195				European
1153	Schizophrenia	7192086	intron	SHISA9	729993	SHISA9	729993	16	12967754	6E-6	NHGRI	18677311				European
1154	Schizophrenia	151222	intron	ACSM1	116285	ACSM1	116285	16	20663170	6E-6	NHGRI	18347602				Asian|African|European|African American|Indian American|Hispanic
1155	Schizophrenia	17338034	intergenic	UNGP1	57004	HNRNPA1P48	642659	16	51323571	6E-6	NHGRI	26249676				NR
1156	Schizophrenia	16971465	intron	ZFHX3	463	ZFHX3	463	16	72983162	6E-6	NHGRI	26198764				Arab
1157	Schizophrenia	11871847	intergenic	CASC17	101928165	LINC01152	102606463	17	71285625	6E-6	NHGRI	25781172				Arab
1158	Schizophrenia	73506161	intron	ADGRE3	84658	ADGRE3	84658	19	14643177	6E-6	NHGRI	27846195				European
1159	Schizophrenia	2205299	intergenic	MIR125B2	406912	NEK4P1	100421718	21	16834310	6E-6	NHGRI	26198764				Arab
1160	Schizophrenia	2072883	ncRNA	TTLL1	25809	TTLL1	25809	22	43039662	6E-6	NHGRI	26198764				Arab
1161	Schizophrenia	2072883	ncRNA	LOC100506679	100506679	LOC100506679	100506679	22	43039662	6E-6	NHGRI	26198764				Arab
1162	Schizophrenia	270666	intergenic	NPM1P10	10837	HACE1	57531	6	104305362	6.19E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1163	Schizophrenia	60037734	intergenic	SFPQ	6421	ZMYM4	9202	1	35213586	7E-6	NHGRI	26198764				Arab
1164	Schizophrenia	146460178	intergenic	ZNF326	284695	BARHL2	343472	1	90109901	7E-6	NHGRI	27846195				European
1165	Schizophrenia	11587682	intron	PRPF3	9129	PRPF3	9129	1	150351808	7E-6	NHGRI	23453885				European
1166	Schizophrenia	513088	intergenic	FMO10P	100128181	RPL4P2	646688	1	166700699	7E-6	NHGRI	26198764				Arab
1167	Schizophrenia	1040393	intergenic	DUTP6	100873912	ILDR2	387597	1	166892359	7E-6	NHGRI	26198764				Arab
1168	Schizophrenia	182020790	intergenic	HMCN1	83872	PRG4	10216	1	186258139	7E-6	NHGRI	27846195				European
1169	Schizophrenia	114333818	intron	PLA2G4A	5321	PLA2G4A	5321	1	186856584	7E-6	NHGRI	26198764				Arab
1170	Schizophrenia	56161922	intron	CR1	1378	CR1	1378	1	207636488	7E-6	NHGRI	27846195				European
1171	Schizophrenia	61841072	intergenic	RSL24D1P4	391183	CICP21	100420263	1	242966101	7E-6	NHGRI	26198764				Arab
1172	Schizophrenia	10924245	intron	KIF26B	55083	KIF26B	55083	1	245570306	7E-6	NHGRI	23212062				European
1173	Schizophrenia	7565792	intergenic	FOXN2	3344	PPP1R21	129285	2	48422566	7E-6	NHGRI	23453885				European
1174	Schizophrenia	2540277	intron	TMEM182	130827	TMEM182	130827	2	102809718	7E-6	NHGRI	26198764				Arab
1175	Schizophrenia	35094601	intergenic	YWHAEP5	440917	SPOPL	339745	2	138454920	7E-6	NHGRI	26198764				Arab
1176	Schizophrenia	74338693	nearGene-5	LOC102724058	102724058	LOC102724058	102724058	2	165957215	7E-6	NHGRI	26198764				Arab
1177	Schizophrenia	12693217	intron	CWC22	57703	CWC22	57703	2	179977187	7E-6	NHGRI	26198764				Arab
1178	Schizophrenia	72925918	intergenic	HNRNPA1P47	100287191	AHCYP5	391470	2	194215175	7E-6	NHGRI	26198764				Arab
1179	Schizophrenia	9881798	intergenic	DAZL	1618	PLCL2	23228	3	16805459	7E-6	NHGRI	26198764				Arab
1180	Schizophrenia	7617937	intergenic	RAD23BP1	131185	KCNH8	131096	3	18846493	7E-6	NHGRI	26198764				Arab
1181	Schizophrenia	1351267	intergenic	SUCNR1	56670	MBNL1	4154	3	152045912	7E-6	NHGRI	23212062				European
1182	Schizophrenia	989197	intergenic	OTOL1	131149	TOMM22P6	100287573	3	162197124	7E-6	NHGRI	26198764				Arab
1183	Schizophrenia	6443921	intergenic	CBX1P5	100133259	ZBBX	79740	3	166955476	7E-6	NHGRI	27846195				European
1184	Schizophrenia	115449435	intron	EGFEM1P	93556	EGFEM1P	93556	3	168747556	7E-6	NHGRI	27846195				European
1185	Schizophrenia	1879248	intron	LOC101928882	101928882	LOC101928882	101928882	3	180833426	7E-6	NHGRI	21926974				European
1186	Schizophrenia	1805203	nearGene-5	SOX2-OT	347689	SOX2-OT	347689	3	181056092	7E-6	NHGRI	26198764				Arab
1187	Schizophrenia	55774002	intron	CWH43	80157	CWH43	80157	4	49037941	7E-6	NHGRI	27846195				European
1188	Schizophrenia	116557595	intron	FSTL5	56884	FSTL5	56884	4	161980073	7E-6	NHGRI	27846195				European
1189	Schizophrenia	75094680	intergenic	HPRT1P2	3254	RPL19P11	100270950	5	30558030	7E-6	NHGRI	26198764				Arab
1190	Schizophrenia	27419	intergenic	MOCS2	4338	RPL13AP13	402214	5	53125108	7E-6	NHGRI	26198764				Arab
1191	Schizophrenia	4262150	intron	LINC01470	101927134	LINC01470	101927134	5	152908893	7E-6	NHGRI	22688191				European
1192	Schizophrenia	3131888	intergenic	ZFP57	346171	ZDHHC20P1	100048907	6	29696112	7E-6	NHGRI	26198764				Arab
1193	Schizophrenia	17288586	intergenic	RUNX2	860	CLIC5	53405	6	45852033	7E-6	NHGRI	27846195				European
1194	Schizophrenia	12193070	intron	LOC101928280	101928280	LOC101928280	101928280	6	68309831	7E-6	NHGRI	26198764				Arab
1195	Schizophrenia	56031646	intergenic	IMPG1	3617	HTR1B	3351	6	76863427	7E-6	NHGRI	27846195				European
1196	Schizophrenia	6911131	intergenic	FUCA2	2519	PHACTR2	9749	6	143544084	7E-6	NHGRI	27846195				European
1197	Schizophrenia	6919939	intergenic	QKI	9444	C6orf118	168090	6	164553981	7E-6	NHGRI	26198764				Arab
1198	Schizophrenia	10263087	intergenic	HTR5A	3361	INSIG1	3638	7	155178759	7E-6	NHGRI	22648509				European
1199	Schizophrenia	6953837	intergenic	HTR5A	3361	INSIG1	3638	7	155227220	7E-6	NHGRI	26198764				Arab
1200	Schizophrenia	11984453	intron	CSMD1	64478	CSMD1	64478	8	4647009	7E-6	NHGRI	27846195				European
1201	Schizophrenia	2634458	intron	PSD3	23362	PSD3	23362	8	18600936	7E-6	NHGRI	27846195				European
1202	Schizophrenia	188710179	intergenic	RPL5P24	100270841	NPM1P52	100422272	8	102985733	7E-6	NHGRI	27846195				European
1203	Schizophrenia	4741652	intergenic	SMARCA2	6595	VLDLR-AS1	401491	9	2194227	7E-6	NHGRI	23453885				European
1204	Schizophrenia	10758913	intergenic	TMEM261	90871	PTPRD	5789	9	7887951	7E-6	NHGRI	27846195				European
1205	Schizophrenia	4740446	intron	PTPRD	5789	PTPRD	5789	9	10255540	7E-6	NHGRI	26198764				Arab
1206	Schizophrenia	79258494	intron	LOC101929563	101929563	LOC101929563	101929563	9	23576502	7E-6	NHGRI	26198764				Arab
1207	Schizophrenia	2567700	intron	AMBP	259	AMBP	259	9	114076463	7E-6	NHGRI	27846195				European
1208	Schizophrenia	77217161	intergenic	GAPDHP21	389970	ZWINT	11130	10	56074184	7E-6	NHGRI	27846195				European
1209	Schizophrenia	7901794	intergenic	EGR2	1959	NRBF2	29982	10	63118178	7E-6	NHGRI	26198764				Arab
1210	Schizophrenia	7069733	intron	NEURL1	9148	NEURL1	9148	10	103538013	7E-6	NHGRI	23453885				European
1211	Schizophrenia	11592657	intron	DOCK1	1793	DOCK1	1793	10	126992179	7E-6	NHGRI	26198764				Arab
1212	Schizophrenia	2455601	intron	ST5	6764	ST5	6764	11	8877853	7E-6	NHGRI	26198764				Arab
1213	Schizophrenia	4102217	nearGene-5	MALAT1	378938	MALAT1	378938	11	65496424	7E-6	NHGRI	27846195				European
1214	Schizophrenia	1451608	intergenic	CTSC	1075	GAPDHP70	642259	11	88386364	7E-6	NHGRI	27846195				European
1215	Schizophrenia	16934812	intron	TMTC1	83857	TMTC1	83857	12	29719385	7E-6	NHGRI	22885689				European
1216	Schizophrenia	10777165	intron	POC1B	282809	POC1B	282809	12	89447088	7E-6	NHGRI	26198764				Arab
1217	Schizophrenia	61935443	intergenic	KRT19P2	160313	NDUFA12	55967	12	94855988	7E-6	NHGRI	26198764				Arab
1218	Schizophrenia	502697	intron	ANO4	121601	ANO4	121601	12	101057493	7E-6	NHGRI	27846195				European
1219	Schizophrenia	11064837	intergenic	CCDC60	160777	TMEM233	387890	12	119579901	7E-6	NHGRI	26198764				Arab
1220	Schizophrenia	11616416	intron	MTUS2	23281	MTUS2	23281	13	29262114	7E-6	NHGRI	26198764				Arab
1221	Schizophrenia	36059107	intron	NPAS3	64067	NPAS3	64067	14	33768747	7E-6	NHGRI	26198764				Arab
1222	Schizophrenia	8016982	intergenic	SNORA79	677845	DYNLL1P1	246720	14	81240713	7E-6	NHGRI	26198764				Arab
1223	Schizophrenia	12887386	intergenic	RNU7-51P	100151647	RNU3P3	26843	14	85099583	7E-6	NHGRI	26198764				Arab
1224	Schizophrenia	34804741	intron	EVL	51466	EVL	51466	14	100050504	7E-6	NHGRI	27846195				European
1225	Schizophrenia	8058295	intron	GRIN2A	2903	GRIN2A	2903	16	9817529	7E-6	NHGRI	23453885				European
1226	Schizophrenia	2019872	intron	SMG6	23293	SMG6	23293	17	2107024	7E-6	NHGRI	26198764				Arab
1227	Schizophrenia	111527967	intron	SLC5A10	125206	SLC5A10	125206	17	19008954	7E-6	NHGRI	27846195				European
1228	Schizophrenia	62064224	intron	RHBDL3	162494	RHBDL3	162494	17	32308096	7E-6	NHGRI	26198764				Arab
1229	Schizophrenia	12949688	intergenic	CCDC182	101927581	MRPS23	51649	17	57748340	7E-6	NHGRI	27922604				East Asian
1230	Schizophrenia	8066384	intron	RPTOR	57521	RPTOR	57521	17	80651956	7E-6	NHGRI	26198764				Arab
1231	Schizophrenia	76297747	intron	HDHD2	84064	HDHD2	84064	18	47139286	7E-6	NHGRI	27846195				European
1232	Schizophrenia	8094969	intergenic	GTSCR1	220158	CBLN2	147381	18	71833874	7E-6	NHGRI	27846195				European
1233	Schizophrenia	7254215	intron	CLEC17A	388512	CLEC17A	388512	19	14602681	7E-6	NHGRI	23453885				European
1234	Schizophrenia	159788	intergenic	ADRA1D	146	RPL7AP12	128668	20	4371457	7E-6	NHGRI	23453885				European
1235	Schizophrenia	7268897	intron	NFS1	9054	NFS1	9054	20	35678548	7E-6	NHGRI	27846195				European
1236	Schizophrenia	6095357	intergenic	PREX1	57580	ARFGEF2	10564	20	48907328	7E-6	NHGRI	26198764				Arab
1237	Schizophrenia	5749696	intron	YPEL1	29799	YPEL1	29799	22	21709048	7E-6	NHGRI	26198764				Arab
1238	Schizophrenia	2159767	intergenic	FTH1P8	2501	RPL7L1P11	347509	X	148299501	7E-6	NHGRI	18347602				Asian|African|European|African American|Indian American|Hispanic
1239	Schizophrenia	10782945	intron	FAM69A	388650	FAM69A	388650	1	92838715	7.36E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1240	Schizophrenia	10782945	intron	RPL5	6125	RPL5	6125	1	92838715	7.36E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1241	Schizophrenia	169282	intergenic	NPM1P10	10837	HACE1	57531	6	104317869	7.76E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1242	Schizophrenia	972396	intergenic	NUBPL	80224	ARHGAP5-AS1	84837	14	31966106	7.82E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1243	Schizophrenia	113353280	intron	USP24	23358	USP24	23358	1	55180186	8E-6	NHGRI	27846195				European
1244	Schizophrenia	185053659	intergenic	PGBD4P8	100421185	NFIA	4774	1	60238578	8E-6	NHGRI	27400856				European
1245	Schizophrenia	7554419	intron	VPS45	11311	VPS45	11311	1	150069348	8E-6	NHGRI	27846195				European
1246	Schizophrenia	7554419	nearGene-5	OTUD7B	56957	OTUD7B	56957	1	150069348	8E-6	NHGRI	27846195				European
1247	Schizophrenia	7539624	intron	CAPN2	824	CAPN2	824	1	223719125	8E-6	NHGRI	26198764				Arab
1248	Schizophrenia	78226650	intron	LINC01122	400955	LINC01122	400955	2	58925919	8E-6	NHGRI	26198764				Arab
1249	Schizophrenia	139132350	intergenic	RNA5SP94	100873327	MIR4432	100616473	2	60357702	8E-6	NHGRI	27846195				European
1250	Schizophrenia	76503615	intergenic	MIR5192	100847087	TMEM17	200728	2	62452374	8E-6	NHGRI	26198764				Arab
1251	Schizophrenia	2219089	intergenic	TSN	7247	CNTNAP5	129684	2	122473221	8E-6	NHGRI	26198764				Arab
1252	Schizophrenia	6435387	intron	KIF5C	3800	KIF5C	3800	2	149008736	8E-6	NHGRI	23453885				European
1253	Schizophrenia	1001780	intergenic	DLX2	1746	ITGA6	3655	2	172107630	8E-6	NHGRI	26198764				Arab
1254	Schizophrenia	7597593	intron	ZNF804A	91752	ZNF804A	91752	2	184668853	8E-6	NHGRI	23453885				European
1255	Schizophrenia	3791556	intron	HDAC4	9759	HDAC4	9759	2	239191276	8E-6	NHGRI	23453885				European
1256	Schizophrenia	4955124	intergenic	ZNF860	344787	RPL21P40	100271158	3	32021149	8E-6	NHGRI	26198764				Arab
1257	Schizophrenia	7648449	intron	FRMD4B	23150	FRMD4B	23150	3	69391700	8E-6	NHGRI	26198764				Arab
1258	Schizophrenia	9990395	intergenic	HNRNPA3P8	100129557	GBE1	2632	3	80420359	8E-6	NHGRI	26198764				Arab
1259	Schizophrenia	12487279	intergenic	HNRNPA3P8	100129557	GBE1	2632	3	80865258	8E-6	NHGRI	26198764				Arab
1260	Schizophrenia	6777098	intron	ZBBX	79740	ZBBX	79740	3	167260917	8E-6	NHGRI	27846195				European
1261	Schizophrenia	76289741	intron	EGFEM1P	93556	EGFEM1P	93556	3	168633460	8E-6	NHGRI	27846195				European
1262	Schizophrenia	9993696	intron	POLN	353497	POLN	353497	4	2185650	8E-6	NHGRI	27846195				European
1263	Schizophrenia	113925979	intron	PTPN13	5783	PTPN13	5783	4	86797215	8E-6	NHGRI	27846195				European
1264	Schizophrenia	35553880	intergenic	NT5C3AP1	90859	NDST3	9348	4	117723666	8E-6	NHGRI	26198764				Arab
1265	Schizophrenia	360932	intergenic	RNA5SP169	100873434	FBXW7	55294	4	151987017	8E-6	NHGRI	23453885				European
1266	Schizophrenia	72697068	intergenic	MIR4454	100616234	NPY1R	4886	4	163272521	8E-6	NHGRI	26198764				Arab
1267	Schizophrenia	2560471	intergenic	ICE1	23379	HMGB3P3	100419949	5	5811952	8E-6	NHGRI	27846195				European
1268	Schizophrenia	55728704	intron	IQGAP2	10788	IQGAP2	10788	5	76647574	8E-6	NHGRI	27846195				European
1269	Schizophrenia	253959	intron	COMMD10	51397	COMMD10	51397	5	116233060	8E-6	NHGRI	22688191				European
1270	Schizophrenia	142794624	intergenic	RPS29P13	100271122	VGLL2	245806	6	117132166	8E-6	NHGRI	27846195				European
1271	Schizophrenia	1009840	intron	SGK1	6446	SGK1	6446	6	134225547	8E-6	NHGRI	25781172				Arab
1272	Schizophrenia	956096	intergenic	NOX3	50508	MIR1202	100302259	6	155683529	8E-6	NHGRI	26198764				Arab
1273	Schizophrenia	57425123	intergenic	UBA52P1	7312	MIR148A	406940	7	25763634	8E-6	NHGRI	27846195				European
1274	Schizophrenia	7786896	intron	POU6F2	11281	POU6F2	11281	7	39054328	8E-6	NHGRI	26198764				Arab
1275	Schizophrenia	145252195	intron	COL26A1	136227	COL26A1	136227	7	101528955	8E-6	NHGRI	27846195				European
1276	Schizophrenia	79947808	intergenic	MIR129-1	406917	LEP	3952	7	128227402	8E-6	NHGRI	26198764				Arab
1277	Schizophrenia	10250997	intergenic	MTPN	136319	PSMC1P3	392100	7	136461788	8E-6	NHGRI	23453885				European
1278	Schizophrenia	77301145	intergenic	KIAA1549	57670	ZC3HAV1L	92092	7	139012454	8E-6	NHGRI	27846195				European
1279	Schizophrenia	367543	intergenic	PPP1R3B	79660	TNKS	8658	8	9176638	8E-6	NHGRI	26198764				Arab
1280	Schizophrenia	4240624	intron	LOC157273	157273	LOC157273	157273	8	9326721	8E-6	NHGRI	26198764				Arab
1281	Schizophrenia	73249047	intron	TOX	9760	TOX	9760	8	58871645	8E-6	NHGRI	27846195				European
1282	Schizophrenia	7849973	intron	LINC01239	441389	LINC01239	441389	9	22819577	8E-6	NHGRI	23453885				European
1283	Schizophrenia	10123671	intron	LINGO2	158038	LINGO2	158038	9	29161220	8E-6	NHGRI	26198764				Arab
1284	Schizophrenia	4879901	intron	RUSC2	9853	RUSC2	9853	9	35519000	8E-6	NHGRI	26198764				Arab
1285	Schizophrenia	7020830	intron	EBLN3	100506710	EBLN3	100506710	9	37085187	8E-6	NHGRI	26198764				Arab
1286	Schizophrenia	4744901	intron	APBA1	320	APBA1	320	9	69472320	8E-6	NHGRI	26198764				Arab
1287	Schizophrenia	12344124	intron	AMBP	259	AMBP	259	9	114075465	8E-6	NHGRI	27846195				European
1288	Schizophrenia	7859245	intergenic	PAEP	5047	GLT6D1	360203	9	135598751	8E-6	NHGRI	27846195				European
1289	Schizophrenia	11256768	intergenic	CUX2P1	100126596	SFTA1P	207107	10	10683500	8E-6	NHGRI	27846195				European
1290	Schizophrenia	3006553	intergenic	CKS1BP2	246714	KIAA1462	57608	10	29800065	8E-6	NHGRI	27846195				European
1291	Schizophrenia	10827221	intron	NRP1	8829	NRP1	8829	10	33256536	8E-6	NHGRI	27846195				European
1292	Schizophrenia	10761482	intron	ANK3	288	ANK3	288	10	60325579	8E-6	NHGRI	20185149				European
1293	Schizophrenia	923806	intergenic	DKK3	27122	MICAL2	9645	11	12026851	8E-6	NHGRI	27846195				European
1294	Schizophrenia	2008905	intron	PIK3C2A	5286	PIK3C2A	5286	11	17163076	8E-6	NHGRI	26198764				Arab
1295	Schizophrenia	75528631	intergenic	C11orf74	119710	RPL7AP56	100271536	11	37269808	8E-6	NHGRI	27846195				European
1296	Schizophrenia	1144403	intergenic	RNA5SP348	100873610	CASP12	100506742	11	104807143	8E-6	NHGRI	26198764				Arab
1297	Schizophrenia	61903125	intergenic	AASDHPPT	60496	GUCY1A2	2977	11	106620055	8E-6	NHGRI	26198764				Arab
1298	Schizophrenia	10891354	nearGene-5	LOC101928823	101928823	LOC101928823	101928823	11	112392780	8E-6	NHGRI	26198764				Arab
1299	Schizophrenia	61909487	intron	PRMT8	56341	PRMT8	56341	12	3435254	8E-6	NHGRI	27846195				European
1300	Schizophrenia	11044946	intergenic	RPL34P25	100271501	TCP1P3	400013	12	19928401	8E-6	NHGRI	26198764				Arab
1301	Schizophrenia	10862476	intergenic	RPL7P43	100271224	RWDD1P3	727789	12	76740025	8E-6	NHGRI	26198764				Arab
1302	Schizophrenia	12369635	intron	TMEM132D	121256	TMEM132D	121256	12	129076811	8E-6	NHGRI	25781172				Arab
1303	Schizophrenia	117358016	intron	HS6ST3	266722	HS6ST3	266722	13	96514229	8E-6	NHGRI	26198764				Arab
1304	Schizophrenia	4903318	intergenic	LINC01220	731223	JDP2	122953	14	75399932	8E-6	NHGRI	27846195				European
1305	Schizophrenia	8025470	nearGene-3	TMCO5B	100652857	TMCO5B	100652857	15	33236067	8E-6	NHGRI	26198764				Arab
1306	Schizophrenia	28403489	intron	LOC102724001	102724001	LOC102724001	102724001	15	81718161	8E-6	NHGRI	27846195				European
1307	Schizophrenia	78177980	intron	CHD2	1106	CHD2	1106	15	92937233	8E-6	NHGRI	26198764				Arab
1308	Schizophrenia	1962636	intron	C16orf52	730094	C16orf52	730094	16	22053074	8E-6	NHGRI	26198764				Arab
1309	Schizophrenia	4129575	intron	HS3ST4	9951	HS3ST4	9951	16	26118462	8E-6	NHGRI	26198764				Arab
1310	Schizophrenia	17290922	intron	NLRC5	84166	NLRC5	84166	16	56990405	8E-6	NHGRI	23212062				European
1311	Schizophrenia	71391092	intron	GLG1	2734	GLG1	2734	16	74533177	8E-6	NHGRI	26198764				Arab
1312	Schizophrenia	2429929	intergenic	CASC17	101928165	LINC01152	102606463	17	71725783	8E-6	NHGRI	27846195				European
1313	Schizophrenia	28587833	intergenic	NPTX1	4884	RPL32P31	201259	17	80537527	8E-6	NHGRI	26198764				Arab
1314	Schizophrenia	2048485	intron	LINC01478	101927921	LINC01478	101927921	18	44510702	8E-6	NHGRI	22885689				European
1315	Schizophrenia	147515995	intergenic	SLC25A1P5	642290	LINC00906	148145	19	28059504	8E-6	NHGRI	27846195				European
1316	Schizophrenia	6055808	intron	PLCB1	23236	PLCB1	23236	20	8426427	8E-6	NHGRI	27846195				European
1317	Schizophrenia	7268897	intron	NFS1	9054	NFS1	9054	20	35678548	8E-6	NHGRI	27846195				European
1318	Schizophrenia	6517329	intron	LOC100133286	100133286	LOC100133286	100133286	21	36109179	8E-6	NHGRI	26198764				Arab
1319	Schizophrenia	4646312	intron	COMT	1312	COMT	1312	22	19960814	8E-6	NHGRI	26198764				Arab
1320	Schizophrenia	1974653	intron	ZDHHC8	29801	ZDHHC8	29801	22	20146827	8E-6	NHGRI	26198764				Arab
1321	Schizophrenia	9611198	intergenic	RPS19BP1	91582	CACNA1I	8911	22	39559868	8E-6	NHGRI	22883433				European
1322	Schizophrenia	200610334	intergenic	MCHR1	2847	SLC25A17	10478	22	40728162	8E-6	NHGRI	26198764				Arab
1323	Schizophrenia	45496701	UTR-3	ZNF362	149076	ZNF362	149076	1	33300620	9E-6	NHGRI	27846195				European
1324	Schizophrenia	7526035	intergenic	GJA4	2701	SMIM12	113444	1	34823438	9E-6	NHGRI	22648509				European
1325	Schizophrenia	146460178	intergenic	ZNF326	284695	BARHL2	343472	1	90109901	9E-6	NHGRI	27846195				European
1326	Schizophrenia	115212412	intron	LOC102723436	102723436	LOC102723436	102723436	1	91544232	9E-6	NHGRI	27846195				European
1327	Schizophrenia	498154	intergenic	FLJ31662	440594	UBE2WP1	619457	1	96246965	9E-6	NHGRI	26198764				Arab
1328	Schizophrenia	7521837	intergenic	HAX1	10456	AQP10	89872	1	154280384	9E-6	NHGRI	26198764				Arab
